order_id,customer_name,customer_email,order_date,order_status,product_tags,order_value,shipping_cost,country,is_returning_customer,num_items,promo_code,review_score
#101819,Morgan Walsh,morgan.walsh110@gmail.com,2023-08-16,CANCELLED,"['garden', 'home', 'sports']",$407.06,11.66,GB,Yes,9.0,,1.0
#101109,Casey Morgan,casey.morgan519@outlook.com,29/07/2023,DELIVERED,"['sports', 'books']",$342.02,28.11,US,True,8.0,WELCOME,2.0
#101266,Riley Chen,riley.chen716@gmail.com,2022-12-29,Delivered,garden|books|electronics|home,,19.22,US,0,11.0,welcome,4.0
#101722,Morgan Walsh,morgan.walsh615@outlook.com,19/04/2024,canceled,"['books', 'fashion']",$219.6,1.85,US,1,7.0,,1.0
#101183,Riley Chen,riley.chen669@outlook.com,12-23-2023,Delivered,"['electronics', 'sports']",$345.18,3.95,GB,Y,3.0,welcome,
#100524,Alex Kim,alex.kim545@outlook.com,06-29-2023,Delivered,kitchen|home,$45.14,4.68,GB,No,1.0,welcome,1.0
#101059,Taylor Swift,taylor.swift8@gmail.com,04/09/2022,Pending,['garden'],$406.62,15.68,Australia,True,9.0,WELCOME,3.0
#100540,Alex Kim,alex.kim695@yahoo.com,2022-01-19,CANCELLED,"['toys', 'fashion']",$11.7,21.16,United States,1,2.0,welcome,6.0
#101194,Quinn Davis,quinn.davis102@outlook.com,2022-06-19,pending,['home'],€375.15,free,france,yes,6.0,WELCOME,3.0
#101678,Riley Chen,riley.chen341@outlook.com,31/08/2022,DELIVERED,"['kitchen', 'sports']",€260.98,5.1,CA,yes,9.0,SAVE10 ,0.0
#100748,Quinn Davis,quinn.davis659@gmail.com,01/12/2023,DELIVERED,garden,$134.38,14.35,us,0,10.0,SAVE10 ,4.0
#101900,Casey Morgan,casey.morgan545@gmail.com,2022-08-30,Delivered,electronics,$177.22,,FR ,1,2.0,SAVE10,3.0
#101430,Casey Morgan,casey.morgan989@yahoo.com,2023-10-30,delivered,['toys'],$81.37,N/A,United Kingdom,True,0.13956245418701382,SAVE10,2.0
#100484,Quinn Davis,quinn.davis769@yahoo.com,05-02-2023,pending,"['garden', 'kitchen', 'books']",,16.73,Canada,No,5.0,,4.0
#101757,Casey Morgan,casey.morgan337@gmail.com,09-18-2022,canceled,"['kitchen', 'fashion', 'electronics']",$14.26,N/A,us,1,2.0,WELCOME,
#100095,Riley Chen,riley.chen407@gmail.com,2022/11/27,SHIPPED,"['sports', 'fashion']",344.17,29.54,Germany,1,9.0,SAVE10 ,4.0
#101020,Sam Jordan,sam.jordan373@gmail.com,06-20-2023,Returned,"books,home,fashion,garden",,24.4,USA,TRUE,11.0,,0.0
#100563,Quinn Davis,quinn.davis820@outlook.com,03-21-2022,delivered,"['electronics', 'toys']",,19.25,canada,True,10.0,SAVE10,4.0
#101264,Morgan Walsh,morgan.walsh176@gmail.com,2023/09/28,Canceled,"['garden', 'sports']",$362.29,9.96,UK,0,9.0,welcome,5.0
#100742,Sam Jordan,,2023-01-12,PENDING,garden|sports|fashion|home,40.09,28.71,Canada,True,5.0,SAVE10 ,4.0
#100863,Jordan Lee,jordan.lee345@outlook.com,06-11-2023,Shipped,"toys,kitchen,electronics,fashion",$24.11,NULL,us,False,1.0,WELCOME,0.0
#101598,Quinn Davis,quinn.davis395@gmail.com,2022-04-14,Pending,"electronics,fashion,garden,home",$183.27,3.87,Australia,1,7.0,SAVE10 ,5.0
#101714,Taylor Swift,taylor.swift404@outlook.com,19/11/2022,Canceled,garden|electronics,,6.97,US,0,0.31959850808012763,SUMMER20,4.0
#101484,Taylor Swift,taylor.swift233@gmail.com,2023/01/06,SHIPPED,"['books', 'home', 'garden']",€77.68,24.45,UK,0,11.0,WELCOME,4.0
#100891,Jordan Lee,JordanLee@,28/12/2023,Delivered,"['toys', 'kitchen']",450.89,29.5,France,1,7.0,SAVE10,2.0
#101577,Alex Kim,alex.kim595@yahoo.com,29/08/2022,DELIVERED,"['sports', 'kitchen', 'books', 'home']",$114.93,9.84,CA,False,0.3724893290197326,,5.0
#101038,Jordan Lee,jordan.lee72@gmail.com,01-12-2022,delivered,['garden'],$554.58,13.17,FR,no,1.0,N/A,1.0
#100206,Sam Jordan,,10-14-2022,pending,"['sports', 'home', 'kitchen', 'fashion']",,15.54,FR,Yes,7.0,,1.0
#100392,Sam Jordan,sam.jordan694@yahoo.com,03/09/2023,delivered,"['sports', 'electronics']",,23.76,France,0,1.0,,4.0
#100794,Casey Morgan,,2024-04-26,DELIVERED,"['fashion', 'books', 'electronics', 'home']",$248.44,8.79,Canada,0,9.0,WELCOME,4.0
#100870,Morgan Walsh,morgan.walsh530@outlook.com,26/01/2023,Shipped,['toys'],$286.12,24.21,USA,False,8.0,SUMMER20,
#100397,Riley Chen,riley.chen876@outlook.com,03-19-2023,processing,"['kitchen', 'toys']",57.68,24.41,FR ,No,8.0,SAVE10,5.0
#100766,Riley Chen,riley.chen356@outlook.com,2023/07/05,Canceled,"['kitchen', 'home', 'sports']",469.83,26.1,FR ,0,11.0,SAVE10 ,2.0
#101889,Riley Chen,RileyChen@,08/01/2022,SHIPPED,['electronics'],,5.0,GB,no,5.0,SAVE10 ,2.0
#101241,Riley Chen,riley.chen423@outlook.com,2023-11-25,SHIPPED,kitchen,$232.62,24.29,AU,N,7.0,WELCOME,3.0
#101028,Quinn Davis,quinn.davis48@outlook.com,2022-05-27,DELIVERED,"['garden', 'books', 'toys', 'fashion']",$234.57,13.91,USA,FALSE,1.0,,2.0
#101792,Taylor Swift,taylor.swift915@yahoo.com,2023/10/26,cancelled,['garden'],$151.81,12.46,U.S.,0,8.0,N/A,1.0
#100642,Morgan Walsh,morgan.walsh36@gmail.com,2022/02/15,processing,"['books', 'fashion']",,n/a,Australia,0,5.0,SAVE10 ,3.0
#101941,Sam Jordan,sam.jordan131@yahoo.com,2022/08/23,shipped,"['home', 'sports']",€28.82,23.13,FR,N,9.0,SAVE10,0.0
#100612,Sam Jordan,sam.jordan664@yahoo.com,08-01-2023,DELIVERED,"['electronics', 'fashion']",€193.36,28.76,canada,0,9.0,SAVE10,5.0
#101762,Jordan Lee,jordan.lee610@yahoo.com,07/03/2023,Returned,"['toys', 'electronics', 'fashion']",$273.66,9.65,France,FALSE,11.0,N/A,4.0
#100960,Alex Kim,alex.kim216@yahoo.com,2022-07-07,Pending,"['books', 'kitchen', 'electronics', 'toys']",488.46,0.96,France,0,3.0,N/A,4.0
#100012,Taylor Swift,taylor.swift238@gmail.com,2022/11/27,returned,['garden'],,28.61,U.S.,0,11.0,welcome,2.0
#100725,Jordan Lee,jordan.lee927@yahoo.com,2022-08-25,processing,"['electronics', 'sports', 'home']",€445.02,9.38,France,,10.0,SAVE10,5.0
#100683,Taylor Swift,taylor.swift6@gmail.com,2023/03/09,shipped,kitchen|electronics|toys,$46.21,1.25,france,True,7.0,welcome,2.0
#100098,Sam Jordan,sam.jordan366@gmail.com,2022-01-12,canceled,sports|toys,150.23,7.92,Australia,True,11.0,WELCOME,
#100804,Sam Jordan,sam.jordan109@outlook.com,2023-11-07,returned,"electronics,toys,home,kitchen",$570.57,11.36,us,N,10.0,welcome,3.0
#101751,Casey Morgan,casey.morgan107@gmail.com,2024/05/20,PENDING,['sports'],$47.23,16.45,USA,no,11.0,N/A,5.0
#101597,Quinn Davis,quinn.davis969@outlook.com,2024/03/14,Pending,"['electronics', 'sports']",$344.3,24.26,france,0,10.0,N/A,1.0
#100406,Casey Morgan,casey.morgan893@yahoo.com,01-15-2023,Processing,kitchen|garden|toys,$400.22,16.85,UK,yes,3.0,N/A,0.0
#100502,Morgan Walsh,morgan.walsh621@outlook.com,03-15-2023,Delivered,['garden'],€175.37,24.49,AU,False,5.0,welcome,5.0
#101071,Morgan Walsh,morgan.walsh501@yahoo.com,29/01/2022,pending,"['sports', 'garden', 'electronics']",€21.68,16.39,france,True,9.0,WELCOME,2.0
#101056,Taylor Swift,taylor.swift430@yahoo.com,01/09/2022,cancelled,"garden,fashion,home,toys",$232.17,2.04,USA,False,6.0,N/A,4.0
#100929,Morgan Walsh,morgan.walsh59@yahoo.com,01-22-2023,Shipped,"garden,books",,FREE,canada,TRUE,7.0,welcome,4.0
#100779,Casey Morgan,casey.morgan339@gmail.com,08-23-2023,CANCELLED,"books,fashion,home,garden",440.34,NULL,us,1,5.0,SUMMER20,1.0
#101863,Alex Kim,alex.kim262@yahoo.com,2022-03-25,Canceled,['electronics'],$280.96,1.4,DE,No,8.0,,4.0
#100200,Taylor Swift,taylor.swift901@outlook.com,2022/12/29,delivered,"['toys', 'electronics', 'garden', 'fashion']",€261.16,24.93,Canada,0,4.0,N/A,2.0
#100134,Riley Chen,riley.chen902@gmail.com,2022/09/05,DELIVERED,"['home', 'electronics']",$306.54,23.16,FR,Y,4.0,,5.0
#101051,Taylor Swift,taylor.swift209@outlook.com,19/07/2022,SHIPPED,"['sports', 'kitchen', 'books']",$15.3,0.95,USA,Y,9.0,N/A,1.0
#100040,Alex Kim,alex.kim479@yahoo.com,2022-07-06,processing,['fashion'],168.42,4.77,Canada,yes,5.0,,2.0
#101017,Morgan Walsh,morgan.walsh899@yahoo.com,2023/10/12,shipped,"['books', 'electronics']",147.38,24.27,U.S.,0,1.0,,5.0
#100230,Taylor Swift,taylor.swift729@outlook.com,01-18-2023,shipped,"books,toys,electronics,fashion",$528.73,11.55,United States,True,5.0,SAVE10 ,5.0
#101513,Alex Kim,alex.kim8@outlook.com,2023/02/16,,kitchen,$357.67,5.17,canada,N,2.0,SUMMER20,1.0
#101796,Taylor Swift,taylor.swift577@gmail.com,10/01/2022,pending,"['electronics', 'kitchen']",486.77,10.28,UK,no,1.0,,5.0
#100378,Sam Jordan,sam.jordan134@yahoo.com,2023/10/19,SHIPPED,"['sports', 'garden', 'kitchen']",32.99,NULL,Germany,True,7.0,SAVE10 ,4.0
#100288,Jordan Lee,jordan.lee605@yahoo.com,07-03-2023,Returned,"toys,home",159.34,29.63,canada,no,9.0,WELCOME,1.0
#100418,Casey Morgan,casey.morgan724@gmail.com,05-11-2023,,"['kitchen', 'sports', 'toys']",$105.48,5.82,United Kingdom,N,6.0,SAVE10 ,2.0
#101698,Jordan Lee,,26/06/2022,Shipped,"['sports', 'home']",$335.97,21.22,USA,1,4.0,welcome,4.0
#100391,Quinn Davis,quinn.davis922@outlook.com,18/05/2023,shipped,toys|garden,$315.3,23.94,UK,Yes,9.0,N/A,5.0
#100592,Alex Kim,alex.kim159@outlook.com,2022/05/23,Pending,['books'],€134.85,19.16,canada,TRUE,4.0,SAVE10,5.0
#101522,Sam Jordan,sam.jordan960@gmail.com,2024-02-14,canceled,"['kitchen', 'fashion', 'electronics']",$478.85,22.64,United Kingdom,No,8.0,SAVE10,3.0
#101162,Taylor Swift,taylor.swift802@outlook.com,01-21-2024,Shipped,['sports'],$594.35,12.77,U.S.,True,7.0,SUMMER20,5.0
#101086,Alex Kim,alex.kim546@gmail.com,2022-09-17,Processing,"kitchen,toys,fashion",$16.0,N/A,United States,0,7.0,SUMMER20,2.0
#101495,Quinn Davis,quinn.davis848@gmail.com,11/11/2023,,['garden'],$517.65,18.92,GB,TRUE,1.0,,4.0
#100647,Sam Jordan,sam.jordan954@gmail.com,2022-08-07,pending,"['home', 'electronics']",,24.23,CA,,2.0,SAVE10,6.0
#101152,Jordan Lee,jordan.lee554@outlook.com,10-22-2023,pending,['garden'],€440.88,free,U.S.,No,5.0,,5.0
#101367,Sam Jordan,sam.jordan956@gmail.com,2022/09/25,Returned,"['sports', 'home']",,N/A,france,FALSE,7.0,WELCOME,4.0
#100520,Casey Morgan,casey.morgan566@outlook.com,08/10/2023,processing,"toys,electronics,garden,home",$508.39,8.23,france,Y,7.0,SAVE10 ,0.0
#101862,Quinn Davis,quinn.davis159@yahoo.com,2024/03/13,cancelled,"books,kitchen,garden,sports",$137.73,0.02,France,FALSE,11.0,welcome,5.0
#101880,Jordan Lee,jordan.lee218@yahoo.com,2022-12-12,Delivered,"['electronics', 'fashion', 'home', 'sports']",$281.03,7.04,Germany,TRUE,3.0,WELCOME,
#100064,Morgan Walsh,morgan.walsh993@yahoo.com,15/11/2023,returned,toys,$488.17,4.41,UK,TRUE,11.0,SUMMER20,3.0
#101836,Riley Chen,riley.chen582@gmail.com,05-05-2023,canceled,"['books', 'garden']",$54.02,25.83,Canada,N,2.0,N/A,4.0
#100014,Casey Morgan,casey.morgan160@gmail.com,19/10/2022,Processing,"['kitchen', 'garden']",$97.78,18.62,Germany,1,11.0,,4.0
#101180,Casey Morgan,casey.morgan760@outlook.com,26/06/2022,DELIVERED,"['toys', 'kitchen']",€387.98,21.77,U.S.,False,10.0,SAVE10,
#101064,Casey Morgan,casey.morgan960@gmail.com,09-28-2023,shipped,['garden'],$381.53,4.16,UK,True,2.0,welcome,6.0
#100492,Quinn Davis,quinn.davis560@outlook.com,02/06/2024,processing,['home'],€554.27,27.28,canada,N,0.24070554976381645,SAVE10 ,4.0
#100379,Jordan Lee,,02-22-2023,Delivered,books|sports|electronics,€571.28,FREE,United Kingdom,Yes,4.0,WELCOME,3.0
#100029,,riley.chen446@gmail.com,12-25-2022,shipped,"['home', 'electronics', 'kitchen', 'garden']",$276.67,10.85,canada,0,10.0,N/A,3.0
#100763,Casey Morgan,casey.morgan123@outlook.com,02-13-2022,,"['home', 'sports', 'garden', 'toys']",$340.53,22.9,DE,Yes,3.0,WELCOME,4.0
#100216,Casey Morgan,casey.morgan135@outlook.com,06-20-2022,cancelled,"['sports', 'books', 'kitchen', 'garden']",422.32,,FR,Y,4.0,WELCOME,1.0
#100791,,taylor.swift965@yahoo.com,2024/03/15,Pending,"['garden', 'home', 'sports']",$405.98,1.17,France,N,10.0,WELCOME,3.0
#101076,Sam Jordan,sam.jordan105@outlook.com,03-15-2023,Returned,['kitchen'],484.11,14.05,france,False,10.0,SAVE10,3.0
#100878,Alex Kim,alex.kim434@yahoo.com,2023-09-20,Canceled,"['garden', 'home', 'toys']",,29.18,United Kingdom,False,9.0,SAVE10 ,6.0
#100337,Casey Morgan,casey.morgan912@yahoo.com,2023-08-18,PENDING,['fashion'],,20.84,DE,No,0.04997660567421005,SAVE10 ,4.0
#101772,Taylor Swift,taylor.swift10@gmail.com,07-06-2022,Canceled,electronics|kitchen|fashion,118.46,10.07,FR,0,8.0,,6.0
#100719,Taylor Swift,taylor.swift755@gmail.com,05-18-2024,PENDING,"['sports', 'home']",€370.19,,Australia,N,10.0,SAVE10,5.0
#101748,Quinn Davis,QuinnDavis@,04-26-2024,canceled,"['sports', 'kitchen']",366.45,25.32,AU,0,8.0,,2.0
#100295,Sam Jordan,sam.jordan524@gmail.com,2023-12-18,Pending,"['toys', 'books', 'garden', 'kitchen']",$308.75,,AU,No,3.0,N/A,3.0
#101725,Morgan Walsh,morgan.walsh11@gmail.com,2022-05-07,returned,"['home', 'fashion', 'garden', 'kitchen']",$579.58,23.16,canada,N,5.0,,5.0
#101016,Quinn Davis,quinn.davis154@gmail.com,2023/07/21,Returned,"['fashion', 'toys', 'electronics']",581.62,5.49,us,0,5.0,N/A,4.0
#101275,Riley Chen,riley.chen576@gmail.com,04-29-2023,Canceled,['home'],$353.9,13.44,USA,1,6.0,,2.0
#101750,Quinn Davis,quinn.davis316@outlook.com,2024/03/10,shipped,"['sports', 'home']",$46.36,16.4,Germany,FALSE,2.0,SAVE10,3.0
#101485,Morgan Walsh,morgan.walsh401@outlook.com,2022/05/01,Processing,"electronics,garden,fashion",$301.89,25.81,AU,0,6.0,,5.0
#100455,Quinn Davis,quinn.davis928@gmail.com,2022/06/09,,kitchen,$20.78,4.58,GB,Y,6.0,N/A,1.0
#100400,Taylor Swift,taylor.swift645@gmail.com,2023-08-02,CANCELLED,books|kitchen|garden|toys,203.2,21.63,FR ,No,1.0,welcome,2.0
#100815,Quinn Davis,QuinnDavis@,2022/11/15,Canceled,"['sports', 'electronics', 'kitchen', 'books']",$161.28,N/A,US,No,4.0,welcome,3.0
#101886,,quinn.davis992@yahoo.com,2022-09-25,cancelled,"['garden', 'electronics', 'home']",€482.16,6.04,FR ,,3.0,SAVE10,5.0
#100269,Alex Kim,alex.kim941@outlook.com,2022/04/25,Processing,fashion|home|kitchen|garden,$210.03,5.34,USA,yes,11.0,SUMMER20,4.0
#100995,Alex Kim,alex.kim42@outlook.com,05-21-2023,,"['garden', 'electronics', 'sports']",$247.88,18.57,GB,TRUE,1.0,,5.0
#100201,Casey Morgan,casey.morgan732@yahoo.com,2024/06/11,shipped,"['books', 'kitchen', 'garden']",$25.61,14.89,USA,yes,4.0,welcome,5.0
#100161,Morgan Walsh,morgan.walsh197@gmail.com,2022/07/30,DELIVERED,"['home', 'toys', 'kitchen', 'books']",€21.22,free,france,1,11.0,,5.0
#101579,Quinn Davis,quinn.davis995@yahoo.com,01-04-2024,canceled,"['sports', 'kitchen', 'garden', 'books']",$158.3,N/A,U.S.,Yes,7.0,SAVE10,3.0
#100729,Morgan Walsh,morgan.walsh319@outlook.com,23/03/2024,canceled,"garden,books,fashion",$47.44,15.54,CA,TRUE,0.046221369607357364,N/A,4.0
#100401,Morgan Walsh,,27/02/2024,processing,"['books', 'toys', 'garden', 'home']",381.24,27.68,USA,FALSE,3.0,N/A,3.0
#100702,Jordan Lee,jordan.lee4@yahoo.com,2022/07/16,Processing,books,$554.98,14.68,FR ,0,8.0,SUMMER20,3.0
#101500,Quinn Davis,QuinnDavis@,2023-03-04,Returned,"['sports', 'electronics', 'kitchen']",$340.47,23.43,us,True,5.0,,6.0
#101845,Taylor Swift,taylor.swift660@gmail.com,2023/10/04,,"home,toys,electronics",€568.21,0.18,United Kingdom,True,11.0,WELCOME,4.0
#101795,Casey Morgan,casey.morgan146@outlook.com,2024/04/11,canceled,kitchen,,15.05,CA,1,5.0,WELCOME,
#101129,Quinn Davis,quinn.davis557@gmail.com,2023-07-07,canceled,"['garden', 'electronics', 'toys', 'home']",,13.69,AU,,4.0,welcome,4.0
#100565,Morgan Walsh,morgan.walsh542@gmail.com,05-15-2023,SHIPPED,sports|kitchen|books,€69.78,None,United Kingdom,N,4.0,,4.0
#101413,Morgan Walsh,morgan.walsh699@yahoo.com,25/05/2023,DELIVERED,"['sports', 'home', 'electronics', 'toys']",$202.6,,DE,1,6.0,WELCOME,5.0
#101021,Casey Morgan,casey.morgan14@gmail.com,02-21-2024,pending,"['home', 'electronics', 'fashion']",€114.04,0.17,CA,False,7.0,WELCOME,2.0
#101025,Alex Kim,alex.kim260@yahoo.com,2022-04-03,returned,"sports,electronics,garden",$152.9,4.73,FR,N,1.0,,4.0
#101411,Sam Jordan,SamJordan@,2022-10-24,Returned,"fashion,garden",$536.81,10.53,UK,1,5.0,WELCOME,5.0
#101895,Jordan Lee,jordan.lee40@outlook.com,04-28-2024,processing,"home,sports,toys",345.16,29.48,Australia,0,10.0,SAVE10,4.0
#101585,Taylor Swift,,2024-04-02,Processing,"['kitchen', 'electronics', 'fashion', 'toys']",$146.45,free,Germany,0,11.0,,5.0
#101955,Morgan Walsh,morgan.walsh659@outlook.com,02-20-2024,pending,"['garden', 'books', 'fashion']",$369.8,9.71,United Kingdom,True,2.0,SAVE10 ,4.0
#101104,Riley Chen,,2023/09/01,PENDING,['home'],,29.73,CA,no,11.0,,4.0
#100205,Taylor Swift,taylor.swift348@gmail.com,2023/04/05,cancelled,"['electronics', 'kitchen']",$452.99,27.98,GB,1,11.0,,0.0
#100034,Sam Jordan,sam.jordan446@outlook.com,01-22-2024,pending,"['home', 'electronics', 'garden', 'fashion']",$505.29,2.37,FR ,FALSE,8.0,,2.0
#101966,Morgan Walsh,morgan.walsh104@outlook.com,2022/10/29,processing,"books,electronics",411.52,23.88,GB,0,8.0,SUMMER20,5.0
#100775,,jordan.lee216@gmail.com,2023/05/18,pending,['kitchen'],221.18,0.04,DE,True,4.0,WELCOME,1.0
#100508,Morgan Walsh,morgan.walsh562@outlook.com,2022-03-21,DELIVERED,"['garden', 'electronics']",€34.73,20.07,CA,,9.0,SUMMER20,5.0
#101451,Quinn Davis,quinn.davis967@outlook.com,03-19-2023,delivered,"['home', 'electronics', 'garden']",568.1,12.66,U.S.,FALSE,2.0,N/A,2.0
#101478,Riley Chen,riley.chen830@yahoo.com,12-17-2022,shipped,['fashion'],€465.51,0.19,US,No,8.0,SAVE10 ,4.0
#101683,Morgan Walsh,morgan.walsh294@yahoo.com,2022-07-31,returned,"['electronics', 'home']",$201.05,25.49,U.S.,Y,7.0,N/A,6.0
#101390,,,2022/02/26,PENDING,"['fashion', 'electronics']",$127.34,7.81,DE,No,5.0,N/A,6.0
#100091,Riley Chen,riley.chen603@outlook.com,04/03/2022,Shipped,"['toys', 'sports', 'electronics']",€127.18,10.76,DE,,5.0,SUMMER20,1.0
#101363,Morgan Walsh,morgan.walsh372@outlook.com,2022-04-09,PENDING,"['garden', 'sports', 'kitchen', 'electronics']",,11.29,us,True,6.0,,2.0
#100897,Taylor Swift,taylor.swift974@yahoo.com,11-23-2023,pending,"electronics,garden,kitchen,home",$114.86,NULL,US,yes,8.0,N/A,2.0
#100564,Casey Morgan,casey.morgan926@gmail.com,07/04/2023,Returned,toys|garden|sports,$450.6,13.26,United Kingdom,,1.0,SAVE10,4.0
#101369,Taylor Swift,taylor.swift686@yahoo.com,2022-09-04,DELIVERED,['books'],€391.87,18.0,United Kingdom,Yes,5.0,,4.0
#100776,Taylor Swift,TaylorSwift@,13/07/2023,PENDING,garden|electronics,,6.66,FR,FALSE,9.0,welcome,0.0
#100241,Riley Chen,riley.chen810@outlook.com,2023/07/02,Pending,['toys'],$168.87,16.13,USA,True,7.0,SAVE10 ,6.0
#100013,Quinn Davis,quinn.davis662@yahoo.com,03-28-2023,Shipped,"['home', 'toys', 'fashion']",,27.22,France,,11.0,SAVE10,6.0
#100315,Quinn Davis,quinn.davis296@outlook.com,2023/07/03,Delivered,['kitchen'],$249.92,16.12,US,Y,6.0,SUMMER20,5.0
#100600,Sam Jordan,sam.jordan580@yahoo.com,02-19-2023,delivered,['electronics'],€413.57,18.42,USA,no,0.28369093463844663,WELCOME,3.0
#100387,Taylor Swift,taylor.swift630@outlook.com,2022/12/29,PENDING,"['books', 'fashion']",$193.04,11.46,CA,Yes,6.0,SAVE10 ,3.0
#101297,Casey Morgan,casey.morgan850@gmail.com,05-05-2023,Pending,['sports'],€62.74,11.97,AU,no,1.0,SUMMER20,4.0
#100166,Taylor Swift,taylor.swift361@gmail.com,2023-04-14,,"['books', 'home']",372.05,22.92,AU,,11.0,welcome,5.0
#100840,Alex Kim,alex.kim206@outlook.com,2023-06-18,pending,"['electronics', 'garden']",$242.56,26.4,United States,N,10.0,SAVE10 ,4.0
#100020,Sam Jordan,sam.jordan438@yahoo.com,2022/12/23,pending,toys|home,$300.41,11.95,Canada,True,3.0,welcome,5.0
#100646,Riley Chen,riley.chen737@yahoo.com,2022/03/06,Processing,"['kitchen', 'fashion', 'books', 'home']",$496.82,24.67,Canada,1,4.0,welcome,2.0
#101842,Sam Jordan,sam.jordan746@outlook.com,07-10-2022,DELIVERED,['garden'],$336.48,17.95,FR ,True,9.0,WELCOME,6.0
#101508,Morgan Walsh,morgan.walsh18@gmail.com,28/11/2023,Shipped,"['kitchen', 'fashion', 'toys']",€338.63,20.85,United Kingdom,,4.0,N/A,
#101154,Alex Kim,alex.kim707@gmail.com,2023-05-24,CANCELLED,['kitchen'],$507.63,24.81,UK,0,11.0,SAVE10,3.0
#101528,Quinn Davis,quinn.davis304@outlook.com,2022-02-01,canceled,"['sports', 'books', 'electronics', 'home']",€143.1,23.43,GB,N,2.0,SAVE10,5.0
#100831,Morgan Walsh,morgan.walsh391@outlook.com,09-12-2023,DELIVERED,fashion,464.02,16.27,France,no,6.0,,6.0
#101267,Taylor Swift,TaylorSwift@,2022-09-01,returned,"['garden', 'fashion', 'kitchen', 'electronics']",19.79,18.99,Germany,N,9.0,SAVE10,6.0
#101590,Morgan Walsh,morgan.walsh525@gmail.com,11/03/2023,PENDING,['garden'],173.98,20.44,GB,no,10.0,welcome,3.0
#101899,Casey Morgan,casey.morgan212@outlook.com,08-04-2023,,"garden,fashion",$430.4,20.53,US,Yes,8.0,welcome,4.0
#100562,Casey Morgan,casey.morgan44@gmail.com,2023/11/11,CANCELLED,home,$158.56,n/a,Germany,no,1.0,SAVE10 ,6.0
#101802,Taylor Swift,taylor.swift650@outlook.com,2024/01/05,returned,"['fashion', 'kitchen', 'garden']",$507.48,1.24,us,TRUE,8.0,welcome,4.0
#100686,Quinn Davis,quinn.davis674@yahoo.com,2024/01/09,,"['fashion', 'home', 'toys']",$29.25,17.88,United Kingdom,False,5.0,SAVE10 ,
#100957,Taylor Swift,taylor.swift569@outlook.com,2023-08-04,Shipped,"['garden', 'home']",368.11,3.12,AU,0,6.0,SAVE10 ,5.0
#100189,Taylor Swift,taylor.swift267@gmail.com,09/02/2024,Canceled,"['electronics', 'kitchen', 'garden', 'sports']",222.81,10.63,Australia,Y,3.0,SAVE10 ,3.0
#101806,Quinn Davis,quinn.davis596@outlook.com,2022/12/25,processing,"['home', 'electronics']",$484.79,26.19,canada,Yes,5.0,SUMMER20,2.0
#100975,Sam Jordan,sam.jordan516@gmail.com,06-10-2023,Shipped,"['kitchen', 'toys', 'sports']",$331.48,free,U.S.,True,9.0,WELCOME,5.0
#100699,Sam Jordan,sam.jordan92@outlook.com,03-21-2022,delivered,books,,4.31,canada,1,6.0,,4.0
#101499,Alex Kim,alex.kim538@yahoo.com,08/03/2024,DELIVERED,"['sports', 'kitchen', 'garden']",$22.6,21.7,DE,1,3.0,,4.0
#101705,Casey Morgan,casey.morgan809@gmail.com,12-23-2023,Pending,"['kitchen', 'fashion', 'garden', 'toys']",,24.15,DE,,10.0,SAVE10,5.0
#100510,Quinn Davis,quinn.davis639@outlook.com,2024/02/19,Delivered,fashion,$508.72,3.73,FR ,Yes,2.0,SUMMER20,4.0
#101082,Casey Morgan,casey.morgan706@outlook.com,2022/11/08,pending,home|toys,$374.54,25.08,Australia,,5.0,SAVE10 ,2.0
#100474,Riley Chen,riley.chen106@gmail.com,2022-10-26,processing,"toys,fashion,home",$26.15,12.81,AU,No,9.0,SUMMER20,5.0
#101584,Quinn Davis,,02/07/2022,Delivered,home,$205.35,None,Germany,TRUE,8.0,SUMMER20,3.0
#100856,Casey Morgan,casey.morgan656@yahoo.com,04-07-2024,shipped,toys|kitchen|garden|books,$595.28,14.36,Canada,1,10.0,SUMMER20,3.0
#100747,Jordan Lee,jordan.lee460@gmail.com,2022/06/13,,"['fashion', 'garden']",337.68,16.03,CA,N,4.0,SUMMER20,3.0
#100252,Sam Jordan,sam.jordan840@gmail.com,19/12/2023,canceled,"['books', 'electronics', 'kitchen', 'toys']",$574.99,FREE,USA,TRUE,7.0,WELCOME,5.0
#100021,Morgan Walsh,morgan.walsh992@yahoo.com,17/10/2023,Shipped,['garden'],294.87,27.51,France,yes,2.0,welcome,5.0
#101337,Alex Kim,alex.kim65@gmail.com,2022/07/22,PENDING,"home,books,fashion",,6.43,US,False,6.0,welcome,3.0
