Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1639,CA-2023-165765,10/09/2023,10/15/2023,First Class,TD-75066,Joseph Miller,Consumer,United States,Los Angeles,Washington,60981,West,TEC-809073,Technology,Phones,Phones Model 134,712.28,1,0.0,5.61
1640,CA-2021-100439,01/10/2021,01/14/2021,Second Class,QF-22890,Robert Phillips,Consumer,United States,Seattle,Florida,23340,South,TEC-751841,Technology,Accessories,Accessories Model 471,72.73,3,0.2,-5.57
1641,CA-2022-113589,12/17/2022,12/20/2022,Second Class,DU-31190,Avery Miller,Corporate,United States,Richmond,Illinois,79467,Central,OFF-974258,Office Supplies,Fasteners,Fasteners Model 617,7.34,5,0.0,2.9
1642,CA-2024-164266,10/10/2024,10/16/2024,Standard Class,FK-68150,Lucas Moore,Consumer,United States,Chicago,Virginia,51386,South,OFF-475707,Office Supplies,Envelopes,Envelopes Model 815,29.96,4,0.0,-1.3
1643,CA-2024-131583,01/15/2024,01/18/2024,Standard Class,LP-42993,Liam Brown,Corporate,United States,Columbus,Texas,60357,Central,TEC-690459,Technology,Phones,Phones Model 345,540.3,12,0.5,58.25
1644,CA-2021-156439,03/06/2021,03/09/2021,Standard Class,LP-68090,Logan Anderson,Consumer,United States,Detroit,California,73928,West,OFF-204527,Office Supplies,Binders,Binders Model 957,28.11,11,0.0,3.06
1645,CA-2023-194280,05/12/2023,05/17/2023,Second Class,TW-39587,Ava Perez,Consumer,United States,Seattle,Washington,69413,West,OFF-187385,Office Supplies,Art,Art Model 434,38.58,5,0.0,2.0
1646,CA-2023-177248,09/20/2023,09/24/2023,Second Class,DC-70877,Ava Hernandez,Consumer,United States,Chicago,Illinois,13573,Central,OFF-317118,Office Supplies,Storage,Storage Model 762,24.31,9,0.0,7.22
1647,CA-2023-135183,02/08/2023,02/15/2023,Standard Class,LK-76026,John Perez,Consumer,United States,Philadelphia,Michigan,18863,Central,TEC-366621,Technology,Copiers,Copiers Model 261,457.97,5,0.1,31.53
1648,CA-2022-168615,04/15/2022,04/20/2022,Standard Class,RX-88752,Mia Mitchell,Home Office,United States,Philadelphia,Ohio,82561,East,OFF-338882,Office Supplies,Paper,Paper Model 705,11.71,8,0.0,2.49
1649,CA-2023-192354,09/19/2023,09/23/2023,Standard Class,TQ-90728,Harper Green,Corporate,United States,Richmond,Virginia,89138,South,FUR-704126,Furniture,Tables,Tables Model 604,137.68,5,0.0,23.61
1650,CA-2022-124689,09/11/2022,09/13/2022,Second Class,EY-47451,Sophia Hernandez,Consumer,United States,Columbus,California,33007,West,TEC-446430,Technology,Phones,Phones Model 504,752.83,12,0.4,249.95
1651,CA-2024-155495,10/17/2024,10/21/2024,Second Class,GO-90456,Mia Collins,Corporate,United States,New York City,Illinois,11947,Central,OFF-731144,Office Supplies,Envelopes,Envelopes Model 327,38.78,4,0.0,12.01
1652,CA-2024-173289,05/08/2024,05/10/2024,Second Class,DE-67924,Mia Allen,Corporate,United States,Seattle,Michigan,71308,Central,OFF-220012,Office Supplies,Art,Art Model 597,203.0,14,0.0,1.82
1653,CA-2024-165909,08/20/2024,08/23/2024,Standard Class,RS-90828,Avery Nelson,Consumer,United States,Miami,Illinois,98582,Central,TEC-418404,Technology,Phones,Phones Model 469,754.25,14,0.2,207.46
1654,CA-2022-148637,09/05/2022,09/08/2022,Standard Class,TV-20791,Jennifer Thompson,Home Office,United States,Detroit,Texas,20264,Central,OFF-618087,Office Supplies,Binders,Binders Model 359,55.11,3,0.0,16.33
1655,CA-2023-143300,09/17/2023,09/22/2023,Standard Class,JS-83788,Mia King,Consumer,United States,Columbus,Florida,18171,South,TEC-993976,Technology,Phones,Phones Model 572,122.07,8,0.0,43.9
1656,CA-2021-157477,07/30/2021,08/01/2021,Standard Class,JP-29010,Olivia Wright,Consumer,United States,Los Angeles,Michigan,45050,Central,TEC-429679,Technology,Phones,Phones Model 319,56.94,12,0.1,21.73
1657,CA-2024-149647,01/04/2024,01/06/2024,Second Class,WN-18581,Charles Young,Corporate,United States,San Francisco,Texas,65436,Central,FUR-611683,Furniture,Chairs,Chairs Model 687,34.66,12,0.2,9.31
1658,CA-2024-135698,01/07/2024,01/09/2024,Second Class,OG-51108,Noah Young,Home Office,United States,Seattle,Illinois,51853,Central,OFF-546733,Office Supplies,Art,Art Model 123,25.69,6,0.0,3.21
1659,CA-2024-187444,02/07/2024,02/14/2024,Second Class,JV-86204,Sofia Green,Consumer,United States,New York City,Michigan,52223,Central,OFF-111312,Office Supplies,Fasteners,Fasteners Model 319,47.07,8,0.2,2.19
1660,CA-2021-179058,01/30/2021,02/06/2021,Second Class,EI-46643,Ryan Collins,Consumer,United States,Seattle,New York,52159,East,TEC-356622,Technology,Accessories,Accessories Model 532,57.63,3,0.2,19.15
1661,CA-2022-164117,10/28/2022,10/31/2022,Same Day,WG-73094,Elizabeth Turner,Corporate,United States,San Francisco,California,99009,West,TEC-358772,Technology,Copiers,Copiers Model 214,23.69,4,0.1,8.48
1662,CA-2022-119608,02/06/2022,02/10/2022,Second Class,BY-40515,John Martin,Corporate,United States,Chicago,Florida,34591,South,TEC-508476,Technology,Copiers,Copiers Model 302,316.88,4,0.1,-16.23
1663,CA-2024-151420,08/28/2024,08/31/2024,Second Class,GS-65031,Charles Phillips,Consumer,United States,San Francisco,Florida,18675,South,OFF-266643,Office Supplies,Fasteners,Fasteners Model 481,22.61,4,0.2,4.01
1664,CA-2023-120453,02/25/2023,03/02/2023,Standard Class,NY-47686,Thomas Thompson,Home Office,United States,San Francisco,New York,57627,East,OFF-741384,Office Supplies,Art,Art Model 520,40.12,6,0.0,-1.42
1665,CA-2023-116268,06/12/2023,06/17/2023,Standard Class,OM-25582,Patricia Thomas,Consumer,United States,Detroit,Illinois,52945,Central,OFF-527324,Office Supplies,Storage,Storage Model 406,4.46,10,0.1,0.12
1666,CA-2022-123742,10/02/2022,10/05/2022,Second Class,IP-20994,Sophia Martinez,Corporate,United States,Seattle,Florida,34962,South,OFF-179401,Office Supplies,Appliances,Appliances Model 830,316.14,13,0.0,28.96
1667,CA-2021-115750,06/16/2021,06/21/2021,Second Class,SP-68464,Isabella Green,Home Office,United States,New York City,Virginia,96988,South,FUR-420764,Furniture,Tables,Tables Model 559,94.49,9,0.0,5.25
1668,CA-2023-178954,06/25/2023,06/27/2023,Second Class,VM-81014,Logan Clark,Consumer,United States,Miami,Michigan,24987,Central,TEC-559084,Technology,Copiers,Copiers Model 430,135.29,7,0.4,34.9
1669,CA-2023-151404,06/11/2023,06/16/2023,Second Class,TG-34395,Avery Perez,Consumer,United States,Philadelphia,Texas,22163,Central,OFF-296491,Office Supplies,Fasteners,Fasteners Model 561,21.88,10,0.0,-1.32
1670,CA-2022-172809,07/11/2022,07/17/2022,Standard Class,LC-59690,Noah Perez,Consumer,United States,New York City,Illinois,22000,Central,OFF-656494,Office Supplies,Storage,Storage Model 389,21.38,9,0.0,4.42
1671,CA-2023-197648,07/09/2023,07/11/2023,Standard Class,XU-75588,Madison Walker,Corporate,United States,Miami,Florida,94671,South,OFF-785217,Office Supplies,Labels,Labels Model 145,26.13,7,0.0,4.98
1672,CA-2022-126958,07/25/2022,07/31/2022,Second Class,FU-21900,Jessica Anderson,Corporate,United States,Philadelphia,Texas,90523,Central,OFF-700907,Office Supplies,Appliances,Appliances Model 501,8.58,1,0.1,2.52
1673,CA-2023-119508,08/22/2023,08/28/2023,Standard Class,KY-78462,William Garcia,Corporate,United States,Los Angeles,New York,96040,East,OFF-703602,Office Supplies,Labels,Labels Model 425,2.22,8,0.2,-0.11
1674,CA-2022-114388,05/25/2022,06/01/2022,Second Class,DN-99018,Mia Edwards,Consumer,United States,New York City,Washington,21757,West,TEC-930512,Technology,Machines,Machines Model 545,186.87,1,0.0,12.39
1675,CA-2024-101859,02/04/2024,02/10/2024,Standard Class,LP-44439,Sophia Martin,Consumer,United States,Miami,Florida,12191,South,TEC-572044,Technology,Phones,Phones Model 562,39.75,9,0.2,9.88
1676,CA-2024-102818,07/19/2024,07/21/2024,Second Class,MN-27004,Jessica Smith,Consumer,United States,Philadelphia,Illinois,45566,Central,OFF-803008,Office Supplies,Labels,Labels Model 345,13.25,14,0.0,3.39
1677,CA-2022-159518,12/09/2022,12/11/2022,Second Class,YW-19013,Sebastian Lopez,Consumer,United States,San Francisco,Ohio,52862,East,OFF-408613,Office Supplies,Supplies,Supplies Model 508,36.42,12,0.3,4.55
1678,CA-2021-168381,01/26/2021,01/28/2021,Standard Class,EQ-46113,Charlotte Mitchell,Corporate,United States,Chicago,Ohio,32670,East,FUR-765094,Furniture,Furnishings,Furnishings Model 639,28.11,12,0.2,3.68
1679,CA-2023-129244,09/23/2023,09/28/2023,Second Class,RB-77633,Amelia Jones,Home Office,United States,Philadelphia,Virginia,65406,South,FUR-623248,Furniture,Bookcases,Bookcases Model 317,543.62,7,0.0,207.92
1680,CA-2024-153886,10/03/2024,10/09/2024,Second Class,AF-75661,Sofia Scott,Corporate,United States,New York City,Ohio,65443,East,OFF-881199,Office Supplies,Fasteners,Fasteners Model 126,34.99,7,0.3,2.21
1681,CA-2023-120680,11/03/2023,11/08/2023,Standard Class,JF-89462,Jessica Lee,Consumer,United States,Los Angeles,New York,70637,East,OFF-169080,Office Supplies,Supplies,Supplies Model 266,90.63,8,0.0,-2.26
1682,CA-2022-170230,06/08/2022,06/11/2022,Standard Class,PH-75105,Mia Campbell,Home Office,United States,Los Angeles,Washington,41117,West,FUR-922980,Furniture,Bookcases,Bookcases Model 537,264.21,3,0.0,99.45
1683,CA-2023-171091,04/04/2023,04/07/2023,Standard Class,DM-27016,Sebastian Harris,Consumer,United States,Richmond,New York,12821,East,FUR-308223,Furniture,Chairs,Chairs Model 721,46.49,14,0.0,14.17
1684,CA-2022-170824,06/17/2022,06/19/2022,Second Class,RH-31703,Evelyn Walker,Home Office,United States,Richmond,Florida,35768,South,OFF-855413,Office Supplies,Appliances,Appliances Model 683,47.67,1,0.0,0.88
1685,CA-2024-151195,02/05/2024,02/09/2024,Second Class,GV-87966,Logan Harris,Consumer,United States,Columbus,Virginia,25387,South,FUR-441720,Furniture,Tables,Tables Model 795,99.37,14,0.5,32.66
1686,CA-2023-184476,11/26/2023,11/29/2023,Standard Class,FE-63154,John Scott,Consumer,United States,Seattle,Florida,97210,South,OFF-652594,Office Supplies,Fasteners,Fasteners Model 519,46.24,14,0.2,1.21
1687,CA-2023-108349,07/02/2023,07/05/2023,Second Class,QV-83965,Ella Brown,Home Office,United States,Detroit,Texas,85649,Central,OFF-400915,Office Supplies,Paper,Paper Model 889,19.76,14,0.1,6.2
1688,CA-2022-141596,07/21/2022,07/23/2022,Standard Class,UB-14614,Madison Williams,Consumer,United States,Detroit,Ohio,99706,East,TEC-858786,Technology,Phones,Phones Model 979,18.19,1,0.4,3.9
1689,CA-2021-106331,09/09/2021,09/12/2021,Standard Class,EJ-76474,Sebastian Young,Home Office,United States,Seattle,California,77814,West,OFF-753060,Office Supplies,Storage,Storage Model 115,250.48,14,0.0,35.39
1690,CA-2023-182726,06/20/2023,06/27/2023,First Class,WS-86583,Jayden Lopez,Corporate,United States,Miami,Texas,21935,Central,FUR-393770,Furniture,Chairs,Chairs Model 239,57.31,4,0.0,20.86
1691,CA-2022-107362,05/08/2022,05/11/2022,Standard Class,JQ-22232,Linda Wilson,Consumer,United States,Los Angeles,Pennsylvania,50829,East,FUR-219732,Furniture,Tables,Tables Model 458,93.87,4,0.2,28.6
1692,CA-2024-143576,08/12/2024,08/19/2024,Second Class,CV-46383,Sophia Nelson,Consumer,United States,New York City,Washington,72350,West,FUR-956778,Furniture,Chairs,Chairs Model 507,168.56,10,0.0,-5.91
1693,CA-2021-118597,04/03/2021,04/05/2021,Standard Class,SY-61711,Owen Adams,Consumer,United States,Detroit,Pennsylvania,15943,East,OFF-976463,Office Supplies,Supplies,Supplies Model 285,78.11,6,0.2,19.74
1694,CA-2024-170781,05/20/2024,05/25/2024,Standard Class,CR-82125,Lucas Garcia,Corporate,United States,Chicago,Washington,90084,West,OFF-256115,Office Supplies,Supplies,Supplies Model 362,102.58,14,0.0,30.24
1695,CA-2024-140235,02/13/2024,02/15/2024,Standard Class,HK-66512,Jennifer Martinez,Consumer,United States,Detroit,California,86292,West,FUR-385678,Furniture,Bookcases,Bookcases Model 140,177.86,7,0.0,30.34
1696,CA-2023-155113,01/23/2023,01/27/2023,Standard Class,TE-14887,Charlotte Carter,Consumer,United States,Chicago,Michigan,97374,Central,TEC-306293,Technology,Phones,Phones Model 911,1265.0,2,0.0,48.11
1697,CA-2024-196222,12/21/2024,12/28/2024,Standard Class,QA-50690,Charles Clark,Consumer,United States,New York City,Pennsylvania,36951,East,OFF-304580,Office Supplies,Paper,Paper Model 807,21.53,4,0.0,0.37
1698,CA-2023-192141,11/13/2023,11/19/2023,Standard Class,HL-88315,Avery Martin,Consumer,United States,New York City,Michigan,36828,Central,FUR-242672,Furniture,Tables,Tables Model 261,40.02,11,0.0,15.49
1699,CA-2021-142855,03/02/2021,03/07/2021,Standard Class,YR-43458,Isabella Walker,Consumer,United States,Chicago,California,66634,West,OFF-756503,Office Supplies,Art,Art Model 460,36.62,9,0.0,4.34
1700,CA-2022-137012,07/27/2022,08/01/2022,Standard Class,PD-99790,Thomas Thompson,Consumer,United States,New York City,Michigan,80598,Central,TEC-799311,Technology,Machines,Machines Model 568,1104.78,5,0.0,176.12
1701,CA-2024-129914,05/11/2024,05/16/2024,Standard Class,WJ-12197,Liam Jones,Consumer,United States,Detroit,Ohio,34366,East,OFF-645669,Office Supplies,Art,Art Model 501,11.71,4,0.2,2.33
1702,CA-2024-168982,02/08/2024,02/14/2024,Standard Class,WA-19869,Jayden Wright,Home Office,United States,Philadelphia,Texas,39495,Central,TEC-491045,Technology,Phones,Phones Model 481,161.97,10,0.0,-8.05
1703,CA-2021-199473,08/23/2021,08/28/2021,Second Class,AE-92624,Karen Scott,Corporate,United States,Columbus,Florida,41293,South,FUR-981485,Furniture,Tables,Tables Model 596,149.06,4,0.0,-8.85
1704,CA-2021-159808,09/06/2021,09/11/2021,Standard Class,ME-96352,Elizabeth Brown,Consumer,United States,Philadelphia,Florida,65943,South,OFF-764226,Office Supplies,Labels,Labels Model 924,46.18,2,0.0,-0.04
1705,CA-2024-156512,09/11/2024,09/13/2024,Second Class,KS-59018,Jennifer Thomas,Corporate,United States,Miami,Florida,19682,South,FUR-153258,Furniture,Bookcases,Bookcases Model 572,54.85,8,0.0,-3.69
1706,CA-2021-199867,03/08/2021,03/15/2021,Second Class,CS-95940,William Sanchez,Consumer,United States,Philadelphia,Michigan,56166,Central,OFF-559057,Office Supplies,Labels,Labels Model 601,12.31,13,0.0,4.3
1707,CA-2024-119012,10/18/2024,10/23/2024,Standard Class,ZT-70391,John Adams,Consumer,United States,Chicago,Virginia,31750,South,OFF-253272,Office Supplies,Envelopes,Envelopes Model 333,49.24,5,0.0,-1.28
1708,CA-2023-107726,03/01/2023,03/04/2023,Standard Class,TZ-59633,John Campbell,Consumer,United States,Philadelphia,New York,73673,East,OFF-462947,Office Supplies,Storage,Storage Model 518,27.7,10,0.0,0.37
1709,CA-2024-109487,03/24/2024,03/26/2024,Second Class,XK-38523,Mia Allen,Consumer,United States,Detroit,Texas,76876,Central,FUR-454648,Furniture,Bookcases,Bookcases Model 706,265.24,7,0.5,44.73
1710,CA-2021-159810,11/11/2021,11/16/2021,Second Class,CM-65780,Charlotte Jones,Home Office,United States,Chicago,California,92142,West,FUR-906738,Furniture,Chairs,Chairs Model 627,258.75,14,0.0,90.07
1711,CA-2022-189631,05/18/2022,05/24/2022,Standard Class,KD-49654,Lucas Thompson,Consumer,United States,Chicago,California,42513,West,OFF-838459,Office Supplies,Envelopes,Envelopes Model 537,104.61,9,0.0,-7.9
1712,CA-2023-123244,11/30/2023,12/06/2023,First Class,PD-58567,Abigail Thomas,Corporate,United States,Philadelphia,New York,20149,East,FUR-488929,Furniture,Tables,Tables Model 739,100.79,8,0.2,0.81
1713,CA-2021-172405,08/25/2021,09/01/2021,Standard Class,JP-10547,Barbara Collins,Consumer,United States,New York City,Ohio,30878,East,OFF-793886,Office Supplies,Binders,Binders Model 296,37.19,4,0.0,9.62
1714,CA-2021-188417,05/28/2021,06/04/2021,Standard Class,VK-47005,Emily Smith,Consumer,United States,Miami,Ohio,30055,East,FUR-656559,Furniture,Tables,Tables Model 128,105.83,13,0.0,16.89
1715,CA-2023-191647,06/09/2023,06/14/2023,Standard Class,CL-45765,Noah White,Corporate,United States,Los Angeles,California,10272,West,FUR-598609,Furniture,Tables,Tables Model 380,155.07,1,0.0,30.59
1716,CA-2021-179449,01/13/2021,01/20/2021,Second Class,BP-35896,William Robinson,Consumer,United States,Los Angeles,Washington,62717,West,TEC-872737,Technology,Machines,Machines Model 321,136.17,8,0.1,-12.46
1717,CA-2024-136731,10/02/2024,10/04/2024,Second Class,JC-67626,Emily Moore,Consumer,United States,Columbus,New York,69223,East,FUR-660908,Furniture,Bookcases,Bookcases Model 920,150.44,4,0.2,50.16
1718,CA-2023-166183,09/14/2023,09/18/2023,Standard Class,DP-48411,Emily Baker,Consumer,United States,Columbus,New York,42149,East,OFF-291336,Office Supplies,Art,Art Model 311,39.81,8,0.0,7.54
1719,CA-2023-155487,11/09/2023,11/13/2023,First Class,TK-68994,Liam Miller,Consumer,United States,San Francisco,California,35668,West,OFF-455874,Office Supplies,Appliances,Appliances Model 919,175.95,14,0.3,55.81
1720,CA-2023-148034,01/02/2023,01/08/2023,Standard Class,YG-20738,William Parker,Home Office,United States,Miami,Illinois,60206,Central,FUR-462451,Furniture,Tables,Tables Model 473,132.1,2,0.1,50.45
1721,CA-2023-170808,06/30/2023,07/03/2023,Standard Class,PD-29737,Mary Lee,Corporate,United States,Los Angeles,California,23758,West,OFF-859459,Office Supplies,Paper,Paper Model 742,136.26,1,0.2,36.26
1722,CA-2024-168128,10/21/2024,10/24/2024,Standard Class,TR-12015,Victoria White,Home Office,United States,Seattle,Florida,80450,South,OFF-230414,Office Supplies,Binders,Binders Model 618,27.3,12,0.0,-2.31
1723,CA-2021-180843,01/08/2021,01/15/2021,Standard Class,PQ-39011,William Parker,Home Office,United States,Richmond,Virginia,31019,South,TEC-529105,Technology,Machines,Machines Model 104,29.1,10,0.3,7.44
1724,CA-2021-155433,12/28/2021,01/02/2022,Standard Class,TS-66608,Joseph Davis,Consumer,United States,San Francisco,Michigan,72953,Central,OFF-588419,Office Supplies,Labels,Labels Model 923,111.95,6,0.0,20.35
1725,CA-2023-165854,10/15/2023,10/20/2023,Standard Class,GH-59243,Sofia Clark,Home Office,United States,Miami,Michigan,70694,Central,OFF-958277,Office Supplies,Storage,Storage Model 527,250.0,4,0.0,-12.06
1726,CA-2021-128729,06/29/2021,07/02/2021,First Class,CK-99474,Liam Johnson,Home Office,United States,San Francisco,Florida,78992,South,OFF-810610,Office Supplies,Appliances,Appliances Model 608,45.49,9,0.1,1.6
1727,CA-2021-147329,12/25/2021,12/30/2021,Standard Class,QW-39214,Mason Robinson,Consumer,United States,Philadelphia,Virginia,58221,South,TEC-334893,Technology,Accessories,Accessories Model 337,1895.35,4,0.4,-29.53
1728,CA-2021-181941,02/03/2021,02/07/2021,Second Class,ST-26833,Karen Jackson,Corporate,United States,San Francisco,Michigan,24506,Central,OFF-149528,Office Supplies,Storage,Storage Model 263,13.19,10,0.0,4.78
1729,CA-2021-177160,03/22/2021,03/27/2021,Standard Class,FL-67335,Sebastian Adams,Consumer,United States,Philadelphia,Texas,13820,Central,OFF-214048,Office Supplies,Envelopes,Envelopes Model 135,19.5,6,0.0,5.8
1730,CA-2022-151257,10/11/2022,10/18/2022,First Class,SZ-19128,Karen Robinson,Consumer,United States,New York City,Ohio,12732,East,FUR-154297,Furniture,Tables,Tables Model 572,61.88,11,0.4,15.5
1731,CA-2023-156691,08/22/2023,08/25/2023,First Class,QY-25245,Robert Sanchez,Consumer,United States,Richmond,Pennsylvania,22482,East,FUR-465554,Furniture,Tables,Tables Model 381,211.32,10,0.2,59.52
1732,CA-2021-125711,05/28/2021,06/03/2021,Standard Class,YV-23544,Ella Campbell,Consumer,United States,Chicago,Michigan,88454,Central,OFF-767071,Office Supplies,Appliances,Appliances Model 485,46.62,9,0.2,9.35
1733,CA-2024-138287,12/05/2024,12/10/2024,Standard Class,FF-18286,Madison Evans,Consumer,United States,Richmond,California,19674,West,OFF-691405,Office Supplies,Envelopes,Envelopes Model 982,40.94,2,0.0,13.41
1734,CA-2024-166434,02/07/2024,02/11/2024,Second Class,JL-50561,Ryan Anderson,Corporate,United States,Columbus,Washington,50636,West,TEC-738631,Technology,Machines,Machines Model 680,26.67,9,0.0,0.38
